Auction ID,APN,Legal Description,Property Address ,City,Zip Code,Minimum Bid,Auction Ends Apr 26th (ET),Full Address,location,point,latitude,longitude,altitude,Size,Hover_info
995546,040-181-10,T20S R53E S26 U.4B B.5 L.187 CALVADA VALLEY   (.200 ACRES),1211 E IDAHO ST ,PAHRUMP,," $ 2,214.00 ",  4:20 PM,"1211 E IDAHO ST , PAHRUMP","1211 Idaho St, Pahrump, NV 89048, USA","(36.1842486, -115.9924459, 0.0)",36.1842486,-115.9924459,0.0,.200 ,".200  -- AC, BID:  $ 2,214.00 "
995547,040-181-51,T20S R53E S26 U.4B B.5 L.228 CALVADA VALLEY ,1100 E KEARNEY ST ,PAHRUMP,89048.0, $ 975.00 ,  4:20 PM,"1100 E KEARNEY ST , PAHRUMP, 89048.0","1100 Kearney St, Pahrump, NV 89048, USA","(36.1816878, -115.9881685, 0.0)",36.1816878,-115.9881685,0.0,0,"0 -- AC, BID:  $ 975.00 "
995548,040-332-05,T20S R53E S27 U.4B B.15 L.34 CALVADA VALLEY ,2520 S TURTLE ST ,PAHRUMP,89048.0, $ 969.00 ,  4:20 PM,"2520 S TURTLE ST , PAHRUMP, 89048.0","2520 Turtle St, Pahrump, NV 89048, USA","(36.1830808, -116.0048885, 0.0)",36.1830808,-116.0048885,0.0,0,"0 -- AC, BID:  $ 969.00 "
995549,040-361-03,T20S R53E S26&27 U.4B B.21 L.13 CALVADA VALLEY ,2770 S  VALLEY BLVD ,PAHRUMP,89048.0, $ 969.00 ,  4:20 PM,"2770 S  VALLEY BLVD , PAHRUMP, 89048.0","2770 Pahrump Valley Blvd, Pahrump, NV 89048, USA","(36.1791035, -115.9952791, 0.0)",36.1791035,-115.9952791,0.0,0,"0 -- AC, BID:  $ 969.00 "
995550,040-381-18,T20S R53E S29 U.5 B.6 L.18 CALVADA VALLEY ,1440 W HICKORY ST ,PAHRUMP,89048.0," $ 1,190.00 ",  4:20 PM,"1440 W HICKORY ST , PAHRUMP, 89048.0","1440 W Hickory St, Pahrump, NV 89048, USA","(36.1783602, -116.0346433, 0.0)",36.1783602,-116.0346433,0.0,0,"0 -- AC, BID:  $ 1,190.00 "
995551,040-403-14,T20S R53E S28 U.5 B.31 L.14 CALVADA VALLEY  ,271 W HURACAN ST ,PAHRUMP,89048.0," $ 1,283.00 ",  4:20 PM,"271 W HURACAN ST , PAHRUMP, 89048.0","271 Huracan St, Pahrump, NV 89048, USA","(36.176028, -116.0181034, 0.0)",36.176028,-116.0181034,0.0,0,"0 -- AC, BID:  $ 1,283.00 "
995552,040-432-01,T20S R53E S27 U.4B B.24 L.12 CALVADA VALLEY ,221 E GINA ST ,PAHRUMP,89048.0, $ 969.00 ,  4:20 PM,"221 E GINA ST , PAHRUMP, 89048.0","221 Gina St, Pahrump, NV 89048, USA","(36.1790402, -116.0094791, 0.0)",36.1790402,-116.0094791,0.0,0,"0 -- AC, BID:  $ 969.00 "
995553,040-432-02,T20S R53E S27 U.4B B.24 L.13 CALVADA VALLEY ,241 E GINA ST ,PAHRUMP,89048.0, $ 969.00 ,  4:20 PM,"241 E GINA ST , PAHRUMP, 89048.0","241 Gina St, Pahrump, NV 89048, USA","(36.1790408, -116.0091403, 0.0)",36.1790408,-116.0091403,0.0,0,"0 -- AC, BID:  $ 969.00 "
995554,040-432-17,T20S R53E S27 U.4A B.4 L.13 CALVADA VALLEY ,240 E HICKORY ST ,PAHRUMP,89048.0, $ 969.00 ,  4:20 PM,"240 E HICKORY ST , PAHRUMP, 89048.0","240 E Hickory St, Pahrump, NV 89048, USA","(36.178492, -116.009139, 0.0)",36.178492,-116.009139,0.0,0,"0 -- AC, BID:  $ 969.00 "
995555,040-491-18,T20S R53E S34 U.4A B.7 L.30 CALVADA VALLEY ,680 E INTREPID ST ,PAHRUMP,89048.0, $ 975.00 ,  4:20 PM,"680 E INTREPID ST , PAHRUMP, 89048.0","680 Intrepid St, Pahrump, NV 89048, USA","(36.177243, -116.001312, 0.0)",36.177243,-116.001312,0.0,0,"0 -- AC, BID:  $ 975.00 "
995556,040-501-13,T20S R53E S27 U.4A B.1 L.8 CALVADA VALLEY ,2961 S MARIPOSA AVE ,PAHRUMP,89048.0, $ 969.00 ,  4:20 PM,"2961 S MARIPOSA AVE , PAHRUMP, 89048.0","2961 Mariposa Ave, Pahrump, NV 89048, USA","(36.176423, -115.996635, 0.0)",36.176423,-115.996635,0.0,0,"0 -- AC, BID:  $ 969.00 "
995557,040-502-03,T20S R53E S27 U.4A B.2 L.18 CALVADA VALLEY  ,2880 S MARIPOSA AVE ,PAHRUMP,89048.0, $ 975.00 ,  4:20 PM,"2880 S MARIPOSA AVE , PAHRUMP, 89048.0","2880 Mariposa Ave, Pahrump, NV 89048, USA","(36.177839, -115.99741, 0.0)",36.177839,-115.99741,0.0,0,"0 -- AC, BID:  $ 975.00 "
995558,040-512-16,T20S R53E S29&32 U.5 B.9 L.16 CALVADA VALLEY   ,1231 W INDOLE ST ,PAHRUMP,89048.0," $ 1,245.00 ",  4:20 PM,"1231 W INDOLE ST , PAHRUMP, 89048.0","1231 Indole St, Pahrump, NV 89048, USA","(36.1743, -116.0354884, 0.0)",36.1743,-116.0354884,0.0,0,"0 -- AC, BID:  $ 1,245.00 "
995559,040-512-29,T20S R53E S29&32 U.5 B.9 L.29 CALVADA VALLEY ,1600 W IGUANA ST ,PAHRUMP,89048.0," $ 1,196.00 ",  4:20 PM,"1600 W IGUANA ST , PAHRUMP, 89048.0","1600 W Iguana St, Pahrump, NV 89048, USA","(36.1734853, -116.0422326, 0.0)",36.1734853,-116.0422326,0.0,0,"0 -- AC, BID:  $ 1,196.00 "
995560,040-664-32,T20S R53E S34 U.4A B.14 L.70 CALVADA VALLEY ,50 E CAVALRY ST ,PAHRUMP,89048.0," $ 1,213.00 ",  4:20 PM,"50 E CAVALRY ST , PAHRUMP, 89048.0","50 Cavalry St, Pahrump, NV 89048, USA","(36.171976, -116.012517, 0.0)",36.171976,-116.012517,0.0,0,"0 -- AC, BID:  $ 1,213.00 "
995561,041-011-20,T20S R53E S25&36 U.2 B.26 L.2 CALVADA VALLEY,2460 E DEACON ST ,PAHRUMP,89048.0," $ 1,202.00 ",  4:20 PM,"2460 E DEACON ST , PAHRUMP, 89048.0","2460 Deacon St, Pahrump, NV 89048, USA","(36.1740319, -115.969563, 0.0)",36.1740319,-115.969563,0.0,0,"0 -- AC, BID:  $ 1,202.00 "
995562,041-132-07,T20S R53E S36 U.2 B.38 L.16 CALVADA VALLEY ,3651 S OAKRIDGE AVE ,PAHRUMP,89048.0," $ 1,213.00 ",  4:20 PM,"3651 S OAKRIDGE AVE , PAHRUMP, 89048.0","3651 Oakridge Ave, Pahrump, NV 89048, USA","(36.165982, -115.965553, 0.0)",36.165982,-115.965553,0.0,0,"0 -- AC, BID:  $ 1,213.00 "
995563,041-141-15,T20S R54E S31 U.1 B.26 L.22 CALVADA VALLEY ,3720 S UNDERBRUSH AVE ,PAHRUMP,89048.0," $ 1,554.00 ",  4:20 PM,"3720 S UNDERBRUSH AVE , PAHRUMP, 89048.0","3720 Underbrush Ave, Pahrump, NV 89048, USA","(36.164871, -115.957627, 0.0)",36.164871,-115.957627,0.0,0,"0 -- AC, BID:  $ 1,554.00 "
995564,041-322-20,T21S R53E S35 U.14 B.8 L.24 CALVADA VALLEY  ,9221 S CHURCH ST ,PAHRUMP,89048.0," $ 1,190.00 ",  4:20 PM,"9221 S CHURCH ST , PAHRUMP, 89048.0","9221 Church St, Pahrump, NV 89048, USA","(36.085227, -115.982324, 0.0)",36.085227,-115.982324,0.0,0,"0 -- AC, BID:  $ 1,190.00 "
995565,041-354-05,T21S R53E S35 U.14 B.19 L.3 CALVADA VALLEY ,1921 E MARISA ST ,PAHRUMP,89048.0," $ 1,213.00 ",  4:20 PM,"1921 E MARISA ST , PAHRUMP, 89048.0","1921 Marisa St, Pahrump, NV 89048, USA","(36.0751371, -115.9763657, 0.0)",36.0751371,-115.9763657,0.0,0,"0 -- AC, BID:  $ 1,213.00 "
995566,041-382-15,T22S R53E S1 U.14 B.24 L.15 CALVADA VALLEY ,2391 E TRACI ST ,PAHRUMP,89048.0," $ 1,213.00 ",  4:20 PM,"2391 E TRACI ST , PAHRUMP, 89048.0","2391 Traci St, Pahrump, NV 89048, USA","(36.065824, -115.96783, 0.0)",36.065824,-115.96783,0.0,0,"0 -- AC, BID:  $ 1,213.00 "
995567,041-471-29 RES,T20S R52E S14 U.3 L.97 GOLDEN SPRING RANCH  .923AC                                     ,4610 W HORN RD ,PAHRUMP,89048.0," $ 2,477.00 ",  4:30 PM,"4610 W HORN RD , PAHRUMP, 89048.0","4610 Horn Rd, Pahrump, NV 89048, USA","(36.215384, -116.0963445, 0.0)",36.215384,-116.0963445,0.0,.923,".923 -- AC, BID:  $ 2,477.00 "
995568,042-041-26#,T20S R53E S23&26 U.3 B.14 L.403 CALVADA VALLEY   (.300 ACRES),1560 E BIG HORN ST ,PAHRUMP,," $ 2,057.00 ",  4:30 PM,"1560 E BIG HORN ST , PAHRUMP","1560 Big Horn St, Pahrump, NV 89048, USA","(36.1893006, -115.9859601, 0.0)",36.1893006,-115.9859601,0.0,.300 ,".300  -- AC, BID:  $ 2,057.00 "
995569,042-062-09#,T20S R53E S26 U.3 B.8 L.26 CALVADA VALLEY  (.430 ACRES),2001 S DANDELION ST ,PAHRUMP,89048.0, $ 978.00 ,  4:30 PM,"2001 S DANDELION ST , PAHRUMP, 89048.0","2001 S Dandelion St, Pahrump, NV 89048, USA","(36.190211, -115.981369, 0.0)",36.190211,-115.981369,0.0,.430 ,".430  -- AC, BID:  $ 978.00 "
995570,042-121-21#,T20S R53E S26 U.3 B.14 L.368 CALVADA VALLEY    (.290 ACRES),1470 E DEPUTY ST ,PAHRUMP,," $ 2,422.00 ",  4:30 PM,"1470 E DEPUTY ST , PAHRUMP","1470 Deputy St, Pahrump, NV 89048, USA","(36.1875917, -115.9875283, 0.0)",36.1875917,-115.9875283,0.0,.290 ,".290  -- AC, BID:  $ 2,422.00 "
995571,042-121-37#,T20S R53E S26 U.3 B.14 L.385 CALVADA VALLEY    (.260 ACRES),1530 E CASINO ST ,PAHRUMP,," $ 3,010.00 ",  4:30 PM,"1530 E CASINO ST , PAHRUMP","1530 Casino St, Pahrump, NV 89048, USA","(36.1884524, -115.9833119, 0.0)",36.1884524,-115.9833119,0.0,.260 ,".260  -- AC, BID:  $ 3,010.00 "
995572,042-131-36#,T20S R53E S26 U.3 B.14 L.75 CALVADA VALLEY  (.260 ACRES),1680 E DEPUTY ST ,PAHRUMP,89048.0, $ 956.00 ,  4:30 PM,"1680 E DEPUTY ST , PAHRUMP, 89048.0","1680 Deputy St, Pahrump, NV 89048, USA","(36.1875987, -115.9836144, 0.0)",36.1875987,-115.9836144,0.0,.260 ,".260  -- AC, BID:  $ 956.00 "
995573,042-131-43#,T20S R53E S26 U.3 B.14 L.83 CALVADA VALLEY    (.260 ACRES),1641 E DEPUTY ST ,PAHRUMP,," $ 3,233.00 ",  4:30 PM,"1641 E DEPUTY ST , PAHRUMP","1641 Deputy St, Pahrump, NV 89048, USA","(36.187089, -115.9845278, 0.0)",36.187089,-115.9845278,0.0,.260 ,".260  -- AC, BID:  $ 3,233.00 "
995574,042-131-49#,T20S R53E S26 U.3 B.14 L.89 CALVADA VALLEY   (.260 ACRES),1741 E DEPUTY ST ,PAHRUMP,," $ 1,974.00 ",  4:30 PM,"1741 E DEPUTY ST , PAHRUMP","1741 Deputy St, Pahrump, NV 89048, USA","(36.1870922, -115.9826982, 0.0)",36.1870922,-115.9826982,0.0,.260 ,".260  -- AC, BID:  $ 1,974.00 "
995575,042-131-56#,T20S R53E S26 U.3 B.14 L.96 CALVADA VALLEY    (.260 ACRES),1700 E ELKO ST ,PAHRUMP,," $ 3,174.00 ",  4:30 PM,"1700 E ELKO ST , PAHRUMP","1700 Elko St, Pahrump, NV 89048, USA","(36.1867478, -115.9833072, 0.0)",36.1867478,-115.9833072,0.0,.260 ,".260  -- AC, BID:  $ 3,174.00 "
995576,042-131-57#,T20S R53E S26 U.3 B.14 L.97 CALVADA VALLEY    (.260 ACRES),1680 E ELKO ST ,PAHRUMP,," $ 3,254.00 ",  4:30 PM,"1680 E ELKO ST , PAHRUMP","1680 Elko St, Pahrump, NV 89048, USA","(36.1867473, -115.9836121, 0.0)",36.1867473,-115.9836121,0.0,.260 ,".260  -- AC, BID:  $ 3,254.00 "
995577,042-142-08#,T20S R53E S26 U.3 B.8 L.60 CALVADA VALLEY    (.230 ACRES),1870 E DEPUTY ST ,PAHRUMP,," $ 1,954.00 ",  4:30 PM,"1870 E DEPUTY ST , PAHRUMP","1870 Deputy St, Pahrump, NV 89048, USA","(36.1876035, -115.982065, 0.0)",36.1876035,-115.982065,0.0,.230 ,".230  -- AC, BID:  $ 1,954.00 "
995578,042-143-13#,T20S R53E S26 U.3 B.8 L.77 CALVADA VALLEY  (.230 ACRES),1841 E DEPUTY ST ,PAHRUMP,," $ 3,356.00 ",  4:30 PM,"1841 E DEPUTY ST , PAHRUMP","1841 Deputy St, Pahrump, NV 89048, USA","(36.1870927, -115.9820636, 0.0)",36.1870927,-115.9820636,0.0,.230 ,".230  -- AC, BID:  $ 3,356.00 "
995579,042-143-20#,T20S R53E S26 U.3 B.8 L.70 CALVADA VALLEY   (.230 ACRES),1961 E DEPUTY ST ,PAHRUMP,," $ 2,576.00 ",  4:30 PM,"1961 E DEPUTY ST , PAHRUMP","1961 Deputy St, Pahrump, NV 89048, USA","(36.1870927, -115.9820636, 0.0)",36.1870927,-115.9820636,0.0,.230 ,".230  -- AC, BID:  $ 2,576.00 "
995580,042-162-01#,T20S R53E S26 U.3 B.10 L.29 CALVADA VALLEY   (.230 ACRES),2181 S NEEDLES AVE ,PAHRUMP,," $ 1,964.00 ",  4:30 PM,"2181 S NEEDLES AVE , PAHRUMP","2181 S Needles Ave, Pahrump, NV 89048, USA","(36.1877005, -115.9727802, 0.0)",36.1877005,-115.9727802,0.0,.230 ,".230  -- AC, BID:  $ 1,964.00 "
995581,042-162-04#,T20S R53E S26 U.3 B.10 L.32 CALVADA VALLEY    (.230 ACRES),2141 S NEEDLES AVE ,PAHRUMP,," $ 1,959.00 ",  4:30 PM,"2141 S NEEDLES AVE , PAHRUMP","2141 S Needles Ave, Pahrump, NV 89048, USA","(36.1883514, -115.9726575, 0.0)",36.1883514,-115.9726575,0.0,.230 ,".230  -- AC, BID:  $ 1,959.00 "
995582,042-162-07#,T20S R53E S26 U.3 B.10 L.35 CALVADA VALLEY   (.280 ACRES),2111 S NEEDLES AVE ,PAHRUMP,," $ 2,795.00 ",  4:30 PM,"2111 S NEEDLES AVE , PAHRUMP","2111 S Needles Ave, Pahrump, NV 89048, USA","(36.1890242, -115.9727037, 0.0)",36.1890242,-115.9727037,0.0,.280 ,".280  -- AC, BID:  $ 2,795.00 "
995583,042-162-11#,T20S R53E S26 U.3 B.10 L.3 CALVADA VALLEY  (.230 ACRES),2080 S MANDY AVE ,PAHRUMP,89048.0, $ 956.00 ,  4:30 PM,"2080 S MANDY AVE , PAHRUMP, 89048.0","2080 Mandy Ave, Pahrump, NV 89048, USA","(36.189028, -115.972265, 0.0)",36.189028,-115.972265,0.0,.230 ,".230  -- AC, BID:  $ 956.00 "
995584,042-162-12#,T20S R53E S26 U.3 B.10 L.4 CALVADA VALLEY  (.230 ACRES),2100 S MANDY AVE ,PAHRUMP,89048.0, $ 956.00 ,  4:30 PM,"2100 S MANDY AVE , PAHRUMP, 89048.0","2100 Mandy Ave, Pahrump, NV 89048, USA","(36.1888093, -115.9722386, 0.0)",36.1888093,-115.9722386,0.0,.230 ,".230  -- AC, BID:  $ 956.00 "
995585,042-171-31#,T20S R53E S26 U.3 B.8 L.300 CALVADA VALLEY  (.250 ACRES),2201 E CASINO ST ,PAHRUMP,," $ 3,282.00 ",  4:30 PM,"2201 E CASINO ST , PAHRUMP","2201 Casino St, Pahrump, NV 89048, USA","(36.1873099, -115.9751346, 0.0)",36.1873099,-115.9751346,0.0,.250 ,".250  -- AC, BID:  $ 3,282.00 "
995586,042-171-39#,T20S R53E S26 U.3 B.8 L.292 CALVADA VALLEY    (.230 ACRES),2080 E DEPUTY ST ,PAHRUMP,," $ 1,955.00 ",  4:30 PM,"2080 E DEPUTY ST , PAHRUMP","2080 Deputy St, Pahrump, NV 89048, USA","(36.1876035, -115.982065, 0.0)",36.1876035,-115.982065,0.0,.230 ,".230  -- AC, BID:  $ 1,955.00 "
995587,042-181-23,T20S R53E S25 U.2 B.7 L.9 CALVADA VALLEY   (.200 ACRES),2270 S TECUMSEH AVE ,PAHRUMP,," $ 2,655.00 ",  4:30 PM,"2270 S TECUMSEH AVE , PAHRUMP","2270 Tecumseh Ave, Pahrump, NV 89048, USA","(36.1866396, -115.9705293, 0.0)",36.1866396,-115.9705293,0.0,.200 ,".200  -- AC, BID:  $ 2,655.00 "
995588,042-182-11,T20S R53E S25 U.2 B.8 L.23 CALVADA VALLEY   (.200 ACRES),2321 S TECUMSEH AVE ,PAHRUMP,," $ 3,093.00 ",  4:30 PM,"2321 S TECUMSEH AVE , PAHRUMP","2321 Tecumseh Ave, Pahrump, NV 89048, USA","(36.1855946, -115.9704747, 0.0)",36.1855946,-115.9704747,0.0,.200 ,".200  -- AC, BID:  $ 3,093.00 "
995589,042-182-21,T20S R53E S25 U.2 B.8 L.13 CALVADA VALLEY    (.200 ACRES),2340 S SEMINOLE AVE ,PAHRUMP,," $ 1,282.00 ",  4:30 PM,"2340 S SEMINOLE AVE , PAHRUMP","2340 Seminole Ave, Pahrump, NV 89048, USA","(36.1855647, -115.9700504, 0.0)",36.1855647,-115.9700504,0.0,.200 ,".200  -- AC, BID:  $ 1,282.00 "
995590,042-192-09,T20S R53E S25 U.2 B.5 L.21 CALVADA VALLEY   (.200 ACRES),2491 E DAPPLE ST ,PAHRUMP,," $ 1,637.00 ",  4:30 PM,"2491 E DAPPLE ST , PAHRUMP","2491 Dapple St, Pahrump, NV 89048, USA","(36.1884483, -115.9689806, 0.0)",36.1884483,-115.9689806,0.0,.200 ,".200  -- AC, BID:  $ 1,637.00 "
995591,042-211-03#,T20S R53E S26 U.3 B.9 L.8 CALVADA VALLEY  (.230 ACRES),2220 S NEEDLES AVE ,PAHRUMP,89048.0, $ 869.00 ,  4:40 PM,"2220 S NEEDLES AVE , PAHRUMP, 89048.0","2220 S Needles Ave, Pahrump, NV 89048, USA","(36.1872791, -115.9736292, 0.0)",36.1872791,-115.9736292,0.0,.230 ,".230  -- AC, BID:  $ 869.00 "
995592,042-222-16,T20S R53E S25 U.2 B.10 L.14 CALVADA VALLEY  (1.190 ACRES),2440 S RANCHITA WAY ,PAHRUMP,89048.0, $ 932.00 ,  4:40 PM,"2440 S RANCHITA WAY , PAHRUMP, 89048.0","S Ranchita Way, Pahrump, NV 89048, USA","(36.1880338, -115.967928, 0.0)",36.1880338,-115.967928,0.0,1.190 ,"1.190  -- AC, BID:  $ 932.00 "
995593,042-222-21,T20S R53E S25 U.2 B.10 L.9 CALVADA VALLEY (1.210 ACRES),2370 S RANCHITA WAY ,PAHRUMP,89048.0, $ 921.00 ,  4:40 PM,"2370 S RANCHITA WAY , PAHRUMP, 89048.0","S Ranchita Way, Pahrump, NV 89048, USA","(36.1880338, -115.967928, 0.0)",36.1880338,-115.967928,0.0,1.210 ,"1.210  -- AC, BID:  $ 921.00 "
995594,042-223-24,T20S R53E S25 U.2 B.11 L.9 CALVADA VALLEY  (.460 ACRES),2380 S PARKRIDGE AVE ,PAHRUMP,89048.0, $ 969.00 ,  4:40 PM,"2380 S PARKRIDGE AVE , PAHRUMP, 89048.0","2380 Park Ridge Ave, Pahrump, NV 89048, USA","(36.1853459, -115.9678377, 0.0)",36.1853459,-115.9678377,0.0,.460 ,".460  -- AC, BID:  $ 969.00 "
995595,042-242-07,T20S R53E S26 U.3 B.14 L.291 CALVADA VALLEY   (.200 ACRES),1470 E GALAXY ST ,PAHRUMP,," $ 1,849.00 ",  4:40 PM,"1470 E GALAXY ST , PAHRUMP","1470 Galaxy St, Pahrump, NV 89048, USA","(36.1851063, -115.9873937, 0.0)",36.1851063,-115.9873937,0.0,.200 ,".200  -- AC, BID:  $ 1,849.00 "
995596,042-242-12,T20S R53E S26 U.3 B.14 L.296 CALVADA VALLEY   (.200 ACRES),1380 E GALAXY ST ,PAHRUMP,," $ 2,307.00 ",  4:40 PM,"1380 E GALAXY ST , PAHRUMP","1380 Galaxy St, Pahrump, NV 89048, USA","(36.185104, -115.9886642, 0.0)",36.185104,-115.9886642,0.0,.200 ,".200  -- AC, BID:  $ 2,307.00 "
995597,042-242-27,T20S R53E S26 U.3 B.14 L.311 CALVADA VALLEY   (.200 ACRES),1511 E FAIRVIEW ST ,PAHRUMP,," $ 1,860.00 ",  4:40 PM,"1511 E FAIRVIEW ST , PAHRUMP","1511 Fairview St, Pahrump, NV 89048, USA","(36.18542310000001, -115.9868864, 0.0)",36.18542310000001,-115.9868864,0.0,.200 ,".200  -- AC, BID:  $ 1,860.00 "
995598,042-243-22,T20S R53E S26 U.3 B.14 L.278 CALVADA VALLEY   (.200 ACRES),1471 E GALAXY ST ,PAHRUMP,," $ 1,860.00 ",  4:40 PM,"1471 E GALAXY ST , PAHRUMP","1471 Galaxy St, Pahrump, NV 89048, USA","(36.1846257, -115.9873924, 0.0)",36.1846257,-115.9873924,0.0,.200 ,".200  -- AC, BID:  $ 1,860.00 "
995599,042-243-24,T20S R53E S26 U.3 B.14 L.280 CALVADA VALLEY  (.200 ACRES),1511 E GALAXY ST ,PAHRUMP,," $ 1,855.00 ",  4:40 PM,"1511 E GALAXY ST , PAHRUMP","1511 Galaxy St, Pahrump, NV 89048, USA","(36.1846266, -115.9868842, 0.0)",36.1846266,-115.9868842,0.0,.200 ,".200  -- AC, BID:  $ 1,855.00 "
995600,042-243-27,T20S R53E S26 U.3 B.14 L.283 CALVADA VALLEY  (.200 ACRES),1561 E GALAXY ST ,PAHRUMP,89048.0, $ 938.00 ,  4:40 PM,"1561 E GALAXY ST , PAHRUMP, 89048.0","1561 Galaxy St, Pahrump, NV 89048, USA","(36.1846259, -115.9861151, 0.0)",36.1846259,-115.9861151,0.0,.200 ,".200  -- AC, BID:  $ 938.00 "
995601,042-251-03#,T20S R53E S26 U.3 B.14 L.104 CALVADA VALLEY  (.260 ACRES),1641 E ELKO ST ,PAHRUMP,89048.0, $ 990.00 ,  4:40 PM,"1641 E ELKO ST , PAHRUMP, 89048.0","1641 Elko St, Pahrump, NV 89048, USA","(36.1862376, -115.9845255, 0.0)",36.1862376,-115.9845255,0.0,.260 ,".260  -- AC, BID:  $ 990.00 "
995602,042-251-20,T20S R53E S26 U.3 B.14 L.121 CALVADA VALLEY   (.200 ACRES),1660 E FAIRVIEW ST ,PAHRUMP,," $ 1,865.00 ",  4:40 PM,"1660 E FAIRVIEW ST , PAHRUMP","1660 Fairview St, Pahrump, NV 89048, USA","(36.1859087, -115.9840926, 0.0)",36.1859087,-115.9840926,0.0,.200 ,".200  -- AC, BID:  $ 1,865.00 "
995603,042-251-22,T20S R53E S26 U.3 B.14 L.123 CALVADA VALLEY  (.200 ACRES),1640 E FAIRVIEW ST ,PAHRUMP,," $ 1,885.00 ",  4:40 PM,"1640 E FAIRVIEW ST , PAHRUMP","1640 Fairview St, Pahrump, NV 89048, USA","(36.1859078, -115.9846008, 0.0)",36.1859078,-115.9846008,0.0,.200 ,".200  -- AC, BID:  $ 1,885.00 "
995604,042-253-21,T20S R53E S26 U.3 B.14 L.175 CALVADA VALLEY   (.200 ACRES),1680 E HIGHLAND AVE ,PAHRUMP,," $ 2,641.00 ",  4:40 PM,"1680 E HIGHLAND AVE , PAHRUMP","1680 Highland Ave, Pahrump, NV 89048, USA","(36.1843167, -115.9835801, 0.0)",36.1843167,-115.9835801,0.0,.200 ,".200  -- AC, BID:  $ 2,641.00 "
995605,042-253-23,T20S R53E S26 U.3 B.14 L.177 CALVADA VALLEY   (.200 ACRES),1660 E HIGHLAND AVE ,PAHRUMP,," $ 1,642.00 ",  4:40 PM,"1660 E HIGHLAND AVE , PAHRUMP","1660 Highland Ave, Pahrump, NV 89048, USA","(36.1843158, -115.9840883, 0.0)",36.1843158,-115.9840883,0.0,.200 ,".200  -- AC, BID:  $ 1,642.00 "
995606,042-261-02,T20S R53E S26 U.3 B.8 L.114 CALVADA VALLEY   (.210 ACRES),1970 E FAIRVIEW ST ,PAHRUMP,," $ 1,865.00 ",  4:40 PM,"1970 E FAIRVIEW ST , PAHRUMP","1970 Fairview St, Pahrump, NV 89048, USA","(36.1859247, -115.9786933, 0.0)",36.1859247,-115.9786933,0.0,.210 ,".210  -- AC, BID:  $ 1,865.00 "
995607,042-261-03,T20S R53E S26 U.3 B.8 L.113 CALVADA VALLEY    (.200 ACRES),1960 E FAIRVIEW ST ,PAHRUMP,," $ 1,653.00 ",  4:40 PM,"1960 E FAIRVIEW ST , PAHRUMP","1960 Fairview St, Pahrump, NV 89048, USA","(36.1859177, -115.9789597, 0.0)",36.1859177,-115.9789597,0.0,.200 ,".200  -- AC, BID:  $ 1,653.00 "
995608,042-261-06,T20S R53E S26 U.3 B.8 L.110 CALVADA VALLEY   (.200 ACRES),1900 E FAIRVIEW ST ,PAHRUMP,89048.0, $ 944.00 ,  4:40 PM,"1900 E FAIRVIEW ST , PAHRUMP, 89048.0","1900 Fairview St, Pahrump, NV 89048, USA","(36.1859164, -115.9797221, 0.0)",36.1859164,-115.9797221,0.0,.200 ,".200  -- AC, BID:  $ 944.00 "
995609,042-261-09,T20S R53E S26 U.3 B.8 L.107 CALVADA VALLEY   (.220 ACRES),1890 E FAIRVIEW ST ,PAHRUMP,," $ 1,637.00 ",  4:40 PM,"1890 E FAIRVIEW ST , PAHRUMP","1890 Fairview St, Pahrump, NV 89048, USA","(36.185915, -115.9805013, 0.0)",36.185915,-115.9805013,0.0,.220 ,".220  -- AC, BID:  $ 1,637.00 "
995610,042-261-16#,T20S R53E S26 U.3 B.8 L.100 CALVADA VALLEY   (.230 ACRES),1861 E ELKO ST ,PAHRUMP,," $ 3,232.00 ",  4:40 PM,"1861 E ELKO ST , PAHRUMP","1861 Elko St, Pahrump, NV 89048, USA","(36.1862444, -115.9806225, 0.0)",36.1862444,-115.9806225,0.0,.230 ,".230  -- AC, BID:  $ 3,232.00 "
995611,042-261-20#,T20S R53E S26 U.3 B.8 L.96 CALVADA VALLEY   (.230 ACRES),1921 E ELKO ST ,PAHRUMP,," $ 2,742.00 ",  4:40 PM,"1921 E ELKO ST , PAHRUMP","1921 Elko St, Pahrump, NV 89048, USA","(36.18624630000001, -115.9795383, 0.0)",36.18624630000001,-115.9795383,0.0,.230 ,".230  -- AC, BID:  $ 2,742.00 "
995612,042-261-21#,T20S R53E S26 U.3 B.8 L.95 CALVADA VALLEY   (.230 ACRES),1941 E ELKO ST ,PAHRUMP,," $ 2,146.00 ",  4:40 PM,"1941 E ELKO ST , PAHRUMP","1941 Elko St, Pahrump, NV 89048, USA","(36.1862468, -115.9792673, 0.0)",36.1862468,-115.9792673,0.0,.230 ,".230  -- AC, BID:  $ 2,146.00 "
995613,042-261-24#,T20S R53E S26 U.3 B.8 L.92 CALVADA VALLEY   (.280 ACRES),1981 E ELKO ST ,PAHRUMP,," $ 2,411.00 ",  4:40 PM,"1981 E ELKO ST , PAHRUMP","1981 Elko St, Pahrump, NV 89048, USA","(36.1862595, -115.9783777, 0.0)",36.1862595,-115.9783777,0.0,.280 ,".280  -- AC, BID:  $ 2,411.00 "
